X,Y,Z,Name,
-70.3478299571804,-27.3561217130189,0,"120"
-70.3439754265599,-27.3523867929649,0,"121"
-70.343437838308,-27.3523708584377,0,"122"
-70.3519927811005,-27.3522115654935,0,"070"
-70.3471513158443,-27.3497102660805,0,"113"
-70.3517303280486,-27.3523418070401,0,"071"
-70.3519246276806,-27.3528145227463,0,"072"
-70.3476179470257,-27.3510858298721,0,"114"
-70.3480866337852,-27.3559267680292,0,"119"
-70.3473863884496,-27.3512784289662,0,"115"
-70.3468526198442,-27.3519144802926,0,"116"
-70.3477854513222,-27.3559479749412,0,"117"
-70.3478056231646,-27.3560232408346,0,"118"
-70.3450913840753,-27.351722845822,0,"112"
-70.3464075798149,-27.3524362811236,0,"110"
-70.3464255896124,-27.3522333949394,0,"111"
-70.347839873684,-27.3554060437057,0,"109"
-70.3477609289098,-27.355456944278,0,"108"
-70.3471849941686,-27.3541896268162,0,"107"
-70.3469632575667,-27.3537137696013,0,"106"
-70.345030378294,-27.3526424373199,0,"105"
-70.3451535100543,-27.3526532135451,0,"104"
-70.3461175744739,-27.3533034956468,0,"103"
-70.3462353419041,-27.3530612102824,0,"102"
-70.3482304019627,-27.3515807998543,0,"101"
-70.3481285440943,-27.3515136303893,0,"100"
-70.3479386823649,-27.3510601512064,0,"099"
-70.3485411807986,-27.3513065862536,0,"098"
-70.3473518985531,-27.3519992735314,0,"097"
-70.347597374885,-27.3528584097053,0,"095"
-70.3475368211107,-27.3529098049272,0,"094"
-70.3477590164949,-27.3527891291699,0,"096"
-70.3474493428779,-27.3529981782514,0,"093"
-70.3474640621512,-27.3530734023181,0,"092"
-70.3475482954414,-27.3530404472776,0,"091"
-70.3480866506495,-27.3532840818466,0,"090"
-70.3481077674268,-27.3533974224552,0,"089"
-70.3479870814793,-27.3534976150001,0,"088"
-70.3479459097936,-27.3536198768813,0,"087"
-70.3489148888108,-27.3533334323712,0,"086"
-70.3490930014704,-27.3531819639332,0,"084"
-70.349147942505,-27.3532436100996,0,"085"
-70.3504651720833,-27.3536597433298,0,"083"
-70.3507948613676,-27.3533919749913,0,"082"
-70.3502484172253,-27.3542175463991,0,"081"
-70.3501125992119,-27.3543209300668,0,"080"
-70.34992391755,-27.354465172824,0,"079"
-70.3497843533113,-27.3541334615592,0,"078"
-70.3498257942781,-27.354099486305,0,"077"
-70.3498848434175,-27.3541689651069,0,"076"
-70.3493965319259,-27.3530555302923,0,"075"
-70.3511004860292,-27.3525615978639,0,"074"
-70.3518990007604,-27.3528445201901,0,"073"
