X,Y,Z,Name,
-70.3441877926696,-27.3583176274395,0,"124"
-70.3437829227025,-27.359288355769,0,"125"
-70.3429773637647,-27.3594555594085,0,"126"
-70.3435614360993,-27.3598393164367,0,"127"
-70.3402864369343,-27.360679637844,0,"129"
-70.3402819381904,-27.3608542386131,0,"130"
-70.3411580978854,-27.3617802526674,0,"131"
-70.3416952567667,-27.3615728580293,0,"132"
-70.3413510590088,-27.361850768497,0,132y
-70.3430693768219,-27.360456029261,0,"134"
-70.3431500575744,-27.3603966049223,0,"135"
-70.3440199762568,-27.3597551100554,0,"136"
-70.3448616958481,-27.3590813847691,0,"137"
-70.345727533987,-27.3583903479991,0,138y
-70.345704064726,-27.3583352510981,0,"139"
-70.3456072203487,-27.3582068788668,0,"140"
-70.3454457034335,-27.358169559298,0,"141"
-70.3453323014832,-27.3580737800094,0,"142"
-70.3451979285918,-27.3580616918903,0,"143"
-70.3459591271942,-27.3581609687253,0,"144"
-70.3491475747714,-27.3556309880117,0,"145"
-70.3517797295508,-27.3533820127285,0,"146"
-70.3518532387141,-27.3532776124429,0,"147"
-70.3523897360935,-27.352945471754,0,"148"
-70.3516675657277,-27.3537524821326,0,"149"
-70.3515800446419,-27.3538555881312,0,"150"
-70.3515138639412,-27.3539289950398,0,"151"
-70.3514201752054,-27.3540134194356,0,"152"
-70.3513430634021,-27.3540916619663,0,"153"
-70.3492413014596,-27.3559499490202,0,"154"
-70.3499558544247,-27.356063807557,0,"155"
-70.3518287379011,-27.3565699941158,0,"156"
-70.352563075402,-27.3537729986811,0,"158"
-70.3518049891306,-27.3537956444421,0,"159"
-70.3517117177564,-27.3538868804298,0,"160"
-70.351748055086,-27.3538497956556,0,"161"
-70.3516558201558,-27.3539503574799,0,"162"
-70.3516865453249,-27.3539190047676,0,"163"
-70.3516245782835,-27.3539853295721,0,"164"
-70.3515914221731,-27.3540264498128,0,"165"
-70.3515277991722,-27.3540927882649,0,"166"
-70.3516582128626,-27.3548459814331,0,"167"
-70.3522863104525,-27.3558856511547,0,"168"
-70.3520864889114,-27.3560768985454,0,"169"
-70.3514239381019,-27.3554512411667,0,"170"
-70.3511616307354,-27.355535056959,0,"171"
-70.350896945185,-27.3560213320668,0,"172"
-70.3521653401047,-27.3567575776802,0,"173"
-70.3511114114731,-27.35650827435,0,"174"
-70.3509831664735,-27.3564767441338,0,"175"
-70.3508917178342,-27.3564485606922,0,"176"
-70.3507661658747,-27.3564152288606,0,"177"
-70.3506644247061,-27.3563920896463,0,"178"
-70.3505768271422,-27.3563769536857,0,"179"
-70.3505201240876,-27.3564172442038,0,"180"
-70.3504890435328,-27.3564527548977,0,"181"
-70.3504471718938,-27.3565117287118,0,"182"
-70.3504077403948,-27.3565545349188,0,"183"
-70.3486622690506,-27.3570315732695,0,"184"
-70.3489901694376,-27.3576390861366,0,"185"
-70.3489434846837,-27.3576751645089,0,"186"
-70.3489099566709,-27.3577119703954,0,"187"
-70.3503966828741,-27.3587944025716,0,"188"
-70.3503358718881,-27.3587158439558,0,"189"
-70.3490508096474,-27.3585436160936,0,"190"
-70.3488486431466,-27.3586999222085,0,"191"
-70.3485702999657,-27.3588780717822,0,"192"
-70.3472146248694,-27.3597926027633,0,"193"
-70.3470050179903,-27.3595906212699,0,"194"
-70.3467575767537,-27.3577354654432,0,"195"
-70.3468988331741,-27.3576351497311,0,"196"
-70.3476788311538,-27.3569795181721,0,"197"
-70.3499811406726,-27.3600411483899,0,"198"
-70.348142889886,-27.3604770202734,0,"199"
-70.3471547555016,-27.359850914241,0,"200"
-70.347164965465,-27.3599472018264,0,"201"
-70.346960800058,-27.3599770839293,0,"202"
-70.3467947154725,-27.3602399140331,0,"203"
-70.3464994718438,-27.3604332187872,0,"204"
-70.3462969981748,-27.3604586006051,0,"205"
-70.3461706366722,-27.3607171775379,0,"206"
-70.34602728554,-27.3608182293543,0,"207"
-70.3458624274472,-27.3607844510489,0,"208"
-70.3446279072733,-27.3597694852744,0,"209"
-70.3445870310411,-27.359725496589,0,"210"
-70.3445918977421,-27.3595140332672,0,"211"
-70.3442743152834,-27.3597227782246,0,"212"
-70.3432425524112,-27.3605450070551,0,"213"
-70.3429949453464,-27.3607355497937,0,"214"
-70.3430889271991,-27.3606613150928,0,"215"
-70.3429157810707,-27.3607807776863,0,"216"
-70.3425651291451,-27.3610763945154,0,"217"
-70.3415091603934,-27.3618877194512,0,"218"
-70.3420167670187,-27.3626946922829,0,"219"
