X,Y,Z,Name,
-70.3385790937822,-27.3710100590797,0,A002
-70.3390530402616,-27.3704865894574,0,A001
-70.3386517712866,-27.3709661413826,0,A003
-70.3385119923262,-27.3711731157443,0,A004
-70.3398264091768,-27.3716201930729,0,A024
